LTKBID,PubChem_CID,LabelCompoundName,DILIConcern,SeverityClass,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,STD_SMILES
LT02055,11806.0,pamabrom,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,
LT02190,2391.0,bisacodyl,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,
LT02219,4919.0,procyclidine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,
LT01521,4064.0,meprobamate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,CCCC(C)(COC(=O)N)COC(=O)N,
LT01644,37464.0,penbutolol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,
LT02093,3202.0,edrophonium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,Negative,CC[N+](C)(C)C1=CC(=CC=C1)O,
LT00015,681.0,dopamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1=CC(=C(C=C1CCN)O)O,
LT00133,5983.0,physostigmine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,
LT00145,19649.0,streptomycin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,
LT01047,60961.0,adenosine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,
LT01308,36811.0,dobutamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,
LT01384,3373.0,flumazenil,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,
LT01905,3676.0,lidocaine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,
LT02059,439542.0,bacitracin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CCC(C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H](C(C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2CN=C(S2)[C@H](C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,
LT02077,6322.0,l-arginine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C(C[C@@H](C(=O)O)N)CN=C(N)N,
LT02096,187.0,acetylcholine chloride,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC(=O)OCC[N+](C)(C)C,
LT00177,13342.0,vinblastine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,
LT00667,49800073.0,saxagliptin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N.Cl,
LT00682,33036.0,dexchlorpheniramine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2,
LT00848,4976.0,protriptyline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,
LT00910,5284592.0,nabilone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3C(O2)(C)C)C(=C1)O,
LT01053,123606.0,almotriptan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,
LT01054,77992.0,frovatriptan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,
LT01112,152945.0,dutasteride,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@]12CCC3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,
LT01156,60852.0,ibandronate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,
LT01261,6918289.0,temsirolimus,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,
LT01382,30751.0,fludarabine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(N=C2N)F,
LT01498,3957.0,loratadine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,
LT01729,5770.0,reserpine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,
LT01839,5572.0,trihexyphenidyl,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,
LT00822,4062.0,mepivacaine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,Negative,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,
LT01151,5361092.0,butorphanol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,Postive,C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,
LT01586,5360630.0,nalbuphine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,C1CC(C1)CN2CC[C@]34C5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,
LT00920,41693.0,sufentanil,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,
LT00978,62886.0,cisatracurium besylate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],
LT01317,3168.0,droperidol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,
LT00925,51263.0,alfentanil,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,
LT01972,4678.0,dexpanthenol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,CC(C)(CO)C(C(=O)NCCCO)O,
LT00024,453.0,mannitol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(C(C(C(C(CO)O)O)O)O)O,
LT00054,2148.0,aminohippurate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC(=CC=C1C(=O)NCC(=O)O)N,
LT00141,19190.0,indocyanine green,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],
LT00257,3737.0,iothalamate sodium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,
LT00327,5793.0,dextrose,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,
LT00350,9833444.0,sincalide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CSCC[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)[C@H](CC(=O)O)N,
LT00419,3741.0,ioversol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,
LT00439,24477.0,sodium thiosulfate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,[O-]S(=O)(=S)[O-].[Na+].[Na+],
LT00475,16130957.0,ganirelix acetate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCNC(=NCCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC,
LT00545,441281.0,dimenhydrinate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1C(=C2C(=NC(=N2)Cl)N(C1=O)C)[O-].C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,
LT00547,3156.0,doxapram,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,
LT00570,5361917.0,methylnaltrexone bromide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],
LT00592,5284596.0,naloxone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,
LT00644,153994.0,clevidipine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,
LT00646,219024.0,regadenoson,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,
LT00659,65628.0,bendamustine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,
LT00669,5352062.0,romidepsin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C,
LT00674,154228.0,pancrelipase,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[Si]12OCCN(CC(O1)COCC=C)CC(O2)COCC=C,
LT00706,65513.0,histamine diphosphate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=C(NC=N1)CCN.OP(=O)(O)O.OP(=O)(O)O,
LT00738,439260.0,norepinephrine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC(=C(C=C1[C@H](CN)O)O)O,
LT00742,5816.0,epinephrine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CNC[C@@H](C1=CC(=C(C=C1)O)O)O,
LT00749,5314.0,succinylcholine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,
LT00774,2140.0,diatrizoate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,
LT00827,439302.0,oxytocin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,
LT00867,27350.0,pancuronium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],
LT00869,444007.0,pentagastrin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)COC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,
LT00879,3053.0,pentetic acid,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,
LT00894,16850.0,fluorescein,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,
LT00898,5284525.0,carboprost tromethamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCC[C@@](C)(/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C/CCCC(=O)O)O)O)O,
LT00916,39764.0,vecuronium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],
LT00917,47319.0,atracurium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,
LT00926,6433328.0,ethanolamine oleate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCCCCC/C=C/CCCCCCCC(=O)O.C(CO)N,
LT00929,62819.0,urofollitropin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,
LT00944,3341.0,fenoldopam,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,
LT00950,5281042.0,mivacurium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,
LT00957,441290.0,rocuronium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,
LT00972,57166.0,porfimer,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,
LT00974,60753.0,ibutilide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,
LT00999,123610.0,eptifibatide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,
LT01027,16129704.0,bivalirudin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](CC6=CC=CC=C6)N,
LT01030,152951.0,argatroban,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NC[C@@H](C3)C,
LT01037,60947.0,tirofiban,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,
LT01065,6432.0,perflutren,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(C(F)(F)F)(C(F)(F)F)(F)F,
LT01067,2141.0,amifostine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(CN)CNCCSP(=O)(O)O,
LT01068,37768.0,amikacin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,
LT01127,6918204.0,gadobenate dimeglumine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],
LT01210,151171.0,conivaptan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,
LT01276,119212.0,benzylpenicilloyl polylysine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C,
LT01316,127893.0,epoetin alfa,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC=C(C=C1)CC(CC(=O)CNC(=O)C2=CC=CC=C2)C(=O)O,
LT01333,59768.0,esmolol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,
LT01357,36339.0,etomidate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,
LT01380,22879211.0,pegfilgrastim,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN(C)C1=CC(=C(C=C1)OC)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,
LT01454,3739.0,iodipamide meglumine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,
LT01468,6137.0,l-methionine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CSCC[C@@H](C(=O)O)N,
LT01516,14985.0,vitamin e,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,
LT02217,6005.0,apomorphine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1CCC2=CC=CC3=C2[C@H]1CC4=C3C(=C(C=C4)O)O,
LT02269,541197.0,norethindrone acetate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,
LT02329,9552071.0,exametazime,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@@H](NCC(CN[C@@H](/C(=N/O)/C)C)(C)C)/C(=N/O)/C,
LT02331,8230.0,Argipressin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,
LT02340,65015.0,plerixafor,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,
LT02356,5610.0,tyramine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC(=CC=C1CCN)O,
LT02437,143.0,Levoleucovorin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,
LT02442,15341110.0,levomefolate calcium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1[C@H](CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],
LT00540,30323.0,daunorubicin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,
LT00602,11953884.0,nystatin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(/C=C/C=C/CC/C=C/C=C/C=C/C=C2)C)O)C)C)O)O)O)O)O)O)C(=O)O)O)O)N)O,
LT01446,5362440.0,indinavir,MOST-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,Hepatotoxic,Negative,,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,
LT01675,43672.0,piperacillin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,Postive,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,
LT01511,4037.0,meclofenamic acid,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,Negative,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,
LT01587,4421.0,nalidixic acid,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,HH,,Positive,Negative,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,
LT01815,33624.0,timolol,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,HH,,Positive,Negative,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,
LT01698,4911.0,probenecid,LESS-DILI-CONCERN,6,,AMBIGUOUS DILI-CONCERN,WE,,Negative,Negative,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,
LT01224,20279.0,cladribine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,NE,,Negative,Negative,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(N=C3N)Cl)CO)O,
